FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,AddressLine3,AddressLine4,RatingDate/_xsi:nil
219336,20750/0009/2/000,Ibis Hotel,Hotel/bed & breakfast/guest house,7842,9 West Quay Road,Southampton,SO15 1RA,5,fhrs_5_en-GB,2017-06-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41455300000000,50.90577000000000,,,
219611,19370/0003/0/000,Ice Cream Hawker (trading At Mayflower Park),Mobile caterer,7846,3 Turnstone Gardens,Southampton,SO16 8EW,4,fhrs_4_en-GB,2012-06-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.43831700000000,50.94366400000000,,,
220212,05/00441/FOOD,Ice Cream Van,Mobile caterer,7846,247 Burgess Road,Bassett,SO16 3HF,5,fhrs_5_en-GB,2008-05-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39518700000000,50.93829600000000,Southampton,,
219693,09/00058/FOOD,Ice Cream Van,Mobile caterer,7846,249 Foundry Lane,Southampton,SO15 3JS,5,fhrs_5_en-GB,2009-06-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43346200000000,50.91913600000000,,,
219615,20200/0180/2/000,Ice House,Pub/bar/nightclub,7843,180 Warren Avenue,Southampton,SO16 6AA,5,fhrs_5_en-GB,2013-06-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43728600000000,50.92766200000000,,,
220339,16850/0120/0/000,Iceland,Retailers - supermarkets/hypermarkets,7840,114 - 120 Shirley High Street,Southampton,SO16 4EZ,5,fhrs_5_en-GB,2010-03-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43531700000000,50.92338100000000,,,
219114,14910/2011/2/000,Iceland,Retailers - supermarkets/hypermarkets,7840,Unit 11 Portswood Centre,128 - 150 Portswood Road,SO17 2NH,5,fhrs_5_en-GB,2010-03-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.39358500000000,50.92469100000000,Southampton,,
220226,02160/0444/2/000,Iceland,Retailers - supermarkets/hypermarkets,7840,Unit 7,444 Bitterne Road Precinct,SO18 5EF,5,fhrs_5_en-GB,2011-02-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.35897000000000,50.91421900000000,Southampton,,
219411,08/00216/FOOD,Ikea,Restaurant/Cafe/Canteen,1,West Quay Road,Southampton,,5,fhrs_5_en-GB,2014-03-12,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,0,FHRS,False,-1.41560200000000,50.90499800000000,,,
219323,06/00089/FOOD,IL Picchio,Restaurant/Cafe/Canteen,1,33 Manor Farm Road,Bitterne Park,SO18 1NN,5,fhrs_5_en-GB,2015-01-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37567300000000,50.92464200000000,Southampton,,
220382,10/00076/FOOD,IMLI,Takeaway/sandwich shop,7844,15 St. James Road,Southampton,SO15 5FB,4,fhrs_4_en-GB,2017-05-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.42166200000000,50.92080500000000,,,
219605,09/00169/FOOD,Indian Melody,Restaurant/Cafe/Canteen,1,25 High Street,Southampton,SO14 2DF,5,fhrs_5_en-GB,2017-09-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40366700000000,50.90068800000000,,,
219246,09/00144/FOOD,International Foods,Retailers - other,4613,164-168 Portswood Road,Southampton,SO17 2BP,5,fhrs_5_en-GB,2012-09-26,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39409400000000,50.92632400000000,,,
219524,06/00270/FOOD,International Foods,Retailers - other,4613,2 Nichols Road,Southampton,SO14 0NT,4,fhrs_4_en-GB,2012-05-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.39476600000000,50.90934700000000,Hampshire,,
219474,05890/0095/0/000,International Foods,Retailers - other,4613,83 - 95 Derby Road,Southampton,SO14 0DQ,4,fhrs_4_en-GB,2012-05-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.39420800000000,50.91072000000000,Hampshire,,
220105,15780/0015/2/000,Irving Guest House,Hotel/bed & breakfast/guest house,7842,15 Roberts Road,Southampton,SO15 5DF,5,fhrs_5_en-GB,2012-06-01,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.41784900000000,50.91062500000000,,,
671657,07/00003/FOOD,Isaacs Cafe,Restaurant/Cafe/Canteen,1,Cafe Rittaza Platform 2,Central Station,SO15 1GP,4,fhrs_4_en-GB,2017-01-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.41357500000000,50.90772600000000,Southampton,,
220351,09/00031/FOOD,Istanbul Grill,Takeaway/sandwich shop,7844,282 Shirley Road,Freemantle,SO15 3HL,4,fhrs_4_en-GB,2017-07-28,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.42664900000000,50.91677400000000,Southampton,,
704049,14/00022/FOOD,Italian Creams,Restaurant/Cafe/Canteen,1,4 Hanover Buildings,Southampton,SO14 1JW,5,fhrs_5_en-GB,2014-07-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40342000000000,50.90330400000000,,,
220048,05750/0000/2/000,Itchen College,School/college/university,7845,Deacon Road,Southampton,SO19 7TB,5,fhrs_5_en-GB,2015-03-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.35718300000000,50.90867000000000,,,
219480,03/00062/ALLPRE,Itchen College Day Nursery,Hospitals/Childcare/Caring Premises,5,Deacon Road,Southampton,SO19 7TB,5,fhrs_5_en-GB,2015-03-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.35718300000000,50.90867000000000,,,
219534,01810/0070/0/000,Ivy Dene Care Home,Hospitals/Childcare/Caring Premises,5,70 Belmont Road,Southampton,SO17 2GE,4,fhrs_4_en-GB,2011-06-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.38949600000000,50.92294400000000,,,
838470,15/00096/COMM,J and S Fresh Fish,Manufacturers/packers,7839,Building 5 Shamrock Quay,William Street,SO14 5QL,5,fhrs_5_en-GB,2017-03-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.38014700000000,50.91017800000000,Southampton,,
219185,10/00043/FOOD,J I Howat T/A 146 Cider,Manufacturers/packers,7839,146 Thornhill Park Road,Southampton,SO18 5TN,4,fhrs_4_en-GB,2013-03-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,10,0,FHRS,False,-1.32912500000000,50.91436600000000,,,
219160,16850/0039/0/000,J Wildman and Sons Ltd,Retailers - other,4613,39 Shirley High Street,Southampton,SO15 3NL,5,fhrs_5_en-GB,2014-12-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43237800000000,50.92175700000000,Hampshire,,
838451,15/00062/FOOD,Jacqs Sandwich Bar,Restaurant/Cafe/Canteen,1,31 Victoria Road,Southampton,SO19 9DY,5,fhrs_5_en-GB,2016-10-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37958300000000,50.89694700000000,,,
219874,21220/0276/0/000,Jade Palace,Takeaway/sandwich shop,7844,276 Winchester Road,Southampton,SO16 6TJ,5,fhrs_5_en-GB,2013-05-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42522000000000,50.93110100000000,,,
872085,16/00035/FOOD,Jalebi junction,Takeaway/sandwich shop,7844,54 St Marys Road,Southampton,SO14 0BH,5,fhrs_5_en-GB,2017-10-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39942500000000,50.90977600000000,,,
838070,05/00509/FOOD,Jazeera,Mobile caterer,7846,49 Salt Mead,Southampton,SO17 2JU,AwaitingInspection,fhrs_awaitinginspection_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.38201700000000,50.92792100000000,,,true
740055,13/00080/FOOD,Jeffries Jungle,Restaurant/Cafe/Canteen,1,G T House,Ashley Crescent,SO19 9NA,5,fhrs_5_en-GB,2017-10-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.34551100000000,50.89204000000000,Southampton,,
220235,21220/0349/0/000,Jehangir Tandoori Take Away,Restaurant/Cafe/Canteen,1,349 Winchester Road,Southampton,SO16 7DJ,3,fhrs_3_en-GB,2018-02-26,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.41784700000000,50.93467900000000,,,
872091,16/00042/FOOD,Jemima,Retailers - other,4613,105 Ethelburt Avenue,Southampton,SO16 3DF,5,fhrs_5_en-GB,2016-08-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.38492400000000,50.94272900000000,,,
219592,16850/0046/0/000,Jim Rolf,Retailers - other,4613,46 Shirley High Street,Southampton,SO15 3NF,5,fhrs_5_en-GB,2009-09-23,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.43340000000000,50.92195100000000,,,
219135,00890/0006/0/000,Jithus,Retailers - other,4613,6 Athelstan Road,Southampton,SO19 4DD,3,fhrs_3_en-GB,2015-02-19,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.37443200000000,50.91637100000000,,,
219744,06/00283/FOOD,JJ's Chippy,Restaurant/Cafe/Canteen,1,2A Peveril Road,Southampton,SO19 2DW,4,fhrs_4_en-GB,2016-12-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.37209400000000,50.90299600000000,,,
555664,13/00043/FOOD,Jodie's Cakes and Catering,Restaurant/Cafe/Canteen,1,35 Jessamine Road,Southampton,SO16 6AJ,5,fhrs_5_en-GB,2013-05-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43731900000000,50.93080900000000,,,
220417,21760/0000/2/001,John Lewis,Restaurant/Cafe/Canteen,1,John Lewis,West Quay Shopping Centre,SO15 1QA,5,fhrs_5_en-GB,2014-01-28,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.40719900000000,50.90359300000000,Harbour Parade,Southampton,
220267,21760/0000/2/B01,John Lewis Cafe (Esspresso Bar),Restaurant/Cafe/Canteen,1,West Quay Shopping Centre,Southampton,SO15 1QA,5,fhrs_5_en-GB,2014-01-28,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.40719900000000,50.90359300000000,Hampshire,,
219361,08/00044/FOOD,John Lewis Staff Canteen,Restaurant/Cafe/Canteen,1,Unit 1A - John Lewis Warehouse,City Industrial Park,SO15 1HG,5,fhrs_5_en-GB,2013-07-04,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.41530100000000,50.90390400000000,Southern Road,Southampton,
219506,17730/0141/2/000,Joiners Arms,Pub/bar/nightclub,7843,141 St. Mary Street,Southampton,SO14 1NS,5,fhrs_5_en-GB,2009-07-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39640800000000,50.90446400000000,,,
590116,13/00045/FOOD,JoJo's Cupcake Madness,Restaurant/Cafe/Canteen,1,16 Lydgate Close,Southampton,SO19 6NL,5,fhrs_5_en-GB,2017-02-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.33401600000000,50.90551000000000,,,
872112,16/00066/FOOD,JRC Global Buffet,Restaurant/Cafe/Canteen,1,First Floor,Marlands Shopping Centre,SO14 7SJ,5,fhrs_5_en-GB,2016-01-04,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40588900000000,50.90591500000000,Civic Centre Road,Southampton,
219115,29220/1208/3/002,Julian Graves Ltd,Retailers - other,4613,Unit 6 Hollybrook Arcade,Southampton General Hospital,SO16 6YD,5,fhrs_5_en-GB,2009-08-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.43511500000000,50.93302900000000,Tremona Road,Southampton,
533929,13/00015/FOOD,Jun Liu,Takeaway/sandwich shop,7844,196 Burgess Road,Southampton,SO16 3AY,3,fhrs_3_en-GB,2013-03-25,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.39143000000000,50.93832200000000,,,
220288,07/00146/FOOD,Jungle Jeans,Restaurant/Cafe/Canteen,1,Unit N,West Quay Trade Park,SO15 1GY,5,fhrs_5_en-GB,2017-05-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41083800000000,50.90147100000000,West Quay Road,Southampton,
220224,03710/0000/2/000,Juniper Berry,Pub/bar/nightclub,7843,Castle Square,Southampton,SO14 2EE,4,fhrs_4_en-GB,2012-02-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.40605000000000,50.90109600000000,,,
220032,11170/0055/0/000,Junk Club,Pub/bar/nightclub,7843,55 London Road,Southampton,SO15 2AD,5,fhrs_5_en-GB,2000-09-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,5,FHRS,False,-1.40440700000000,50.91178900000000,,,
220014,05/00411/FOOD,Jurys Inn Hotel,Hotel/bed & breakfast/guest house,7842,1 Charlotte Place,Southampton,SO14 0TB,5,fhrs_5_en-GB,2017-12-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.40068200000000,50.91055600000000,,,
984647,17/00099/FOOD,Just Hot Dog,Mobile caterer,7846,62 Laburnum Road,Southampton,SO16 3LF,5,fhrs_5_en-GB,2017-06-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.38382601737976,50.94079208374020,,,
219365,06/00207/FOOD,Just Mr Kebabs and Chicken,Takeaway/sandwich shop,7844,7-9 Onslow Road,Southampton,SO14 0JD,3,fhrs_3_en-GB,2015-02-12,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.39947900000000,50.91333700000000,,,
219104,21160/0018/0/000,Just Rolls,Manufacturers/packers,7839,18 Wilton Gardens,Southampton,SO15 7QR,5,fhrs_5_en-GB,2016-04-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41953000000000,50.92637000000000,,,
220120,09/00083/FOOD,Kabul Super Market,Retailers - other,4613,59 - 60 St Mary Street,Southampton,SO14 1NT,4,fhrs_4_en-GB,2018-03-08,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,,,,,
219408,16870/0376/0/000,Kachina,Restaurant/Cafe/Canteen,1,376 Shirley Road,Southampton,SO15 3HY,3,fhrs_3_en-GB,2018-01-23,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.42932700000000,50.91881000000000,,,
938890,16/00204/FOOD,Kai's Kitchen,Other catering premises,7841,Hawkeswood Road,Southampton,SO18 1AB,5,fhrs_5_en-GB,2017-03-01,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.38488700000000,50.91751400000000,,,
219810,06/00239/FOOD,Kali Mirchi,Restaurant/Cafe/Canteen,1,98 Shirley High Street,Southampton,SO16 4FB,5,fhrs_5_en-GB,2014-03-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43478100000000,50.92303600000000,,,
219320,16870/0120/0/000,Kam Ling,Takeaway/sandwich shop,7844,120 Shirley Road,Freemantle,SO15 3FD,5,fhrs_5_en-GB,2017-05-18,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42142400000000,50.91252200000000,Southampton,,
220328,06/00163/FOOD,Kanes Hill Pre School,Hospitals/Childcare/Caring Premises,5,Hinkler Road,Thornhill,SO19 6FW,5,fhrs_5_en-GB,2017-10-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.32791500000000,50.91141900000000,Southampton,,
220242,09240/2001/2/000,Kanes Hill Primary School,School/college/university,7845,Hinkler Road,Thornhill,SO19 6FW,5,fhrs_5_en-GB,2017-12-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.32791500000000,50.91141900000000,Southampton,,
219363,17720/0092/0/000,Kaos Night Club,Pub/bar/nightclub,7843,94 - 96 St. Marys Road,Southampton,SO14 0AH,4,fhrs_4_en-GB,2010-01-28,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.39984800000000,50.91235900000000,,,
429782,10/00103/FOOD,Karen Higham - Catering,Other catering premises,7841,119 Holcroft Road,Southampton,SO19 6GZ,5,fhrs_5_en-GB,2016-02-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.32616900000000,50.90923300000000,,,
219666,09/00131/FOOD,Kate's Cafe,Restaurant/Cafe/Canteen,1,227 Portswood Road,Southampton,SO17 2NF,3,fhrs_3_en-GB,2017-04-19,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.39307300000000,50.92576800000000,,,
220268,14860/0018/0/000,Kebab Centre,Takeaway/sandwich shop,7844,18 Portsmouth Road,Southampton,SO19 9AA,5,fhrs_5_en-GB,2018-03-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37984000000000,50.89798300000000,,,
220002,16850/0108/0/000,Kebab Express Takeaway Shop,Takeaway/sandwich shop,7844,108 Shirley High Street,Southampton,SO16 4EZ,2,fhrs_2_en-GB,2017-04-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,15,10,FHRS,False,-1.43531700000000,50.92338100000000,,,
219769,10/00178/FOOD,Kebab Van - OD02 TU2 - Trading Layby Opp White Swan,Mobile caterer,7846,Land Off Mansbridge Road Adj To Sou,Mansbridge Road,,5,fhrs_5_en-GB,2016-03-08,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.35891000000000,50.96047400000000,Southampton,,
219791,11170/0035/0/001,Kellys,Pub/bar/nightclub,7843,35-41 London Road,Southampton,SO15 2AD,5,fhrs_5_en-GB,2009-03-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40440700000000,50.91178900000000,,,
219595,06/00260/FOOD,Kemptons Of Bitterne,Retailers - other,4613,385 Bitterne Village,Bitterne Road,SO18 5RR,5,fhrs_5_en-GB,2016-11-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.36064200000000,50.91469600000000,Bitterne,Southampton,
872101,16/00054/FOOD,Kettle and Cake,Other catering premises,7841,2 Redlands Drive,Southampton,SO19 7DA,5,fhrs_5_en-GB,2016-06-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.36263300000000,50.91261100000000,,,
220223,12630/0090/2/000,Key And Anchor,Pub/bar/nightclub,7843,90 Millbrook Road East,Southampton,SO15 1JQ,3,fhrs_3_en-GB,2012-11-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.42395200000000,50.90935100000000,,,
219263,09/00112/FOOD,KFC,Restaurant/Cafe/Canteen,1,Antelope House,Bursledon Road,SO19 8NE,5,fhrs_5_en-GB,2015-01-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.34099900000000,50.90649300000000,Southampton,,
219137,15450/2003/2/000,KFC,Restaurant/Cafe/Canteen,1,Kfc,Redbridge Road,SO15 0LS,5,fhrs_5_en-GB,2016-10-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,,,Southampton,,
219981,21760/0000/2/FK4,KFC,Restaurant/Cafe/Canteen,1,Unit FCK4,Mezzanine Food Level,SO15 1QE,5,fhrs_5_en-GB,2017-11-21,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40719900000000,50.90359300000000,West Quay Shopping Centre,Southampton,
219929,11/00155/FOOD,Kimchi and Kimbab,Takeaway/sandwich shop,7844,216B Burgess Road,Southampton,SO16 3AY,5,fhrs_5_en-GB,2015-01-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.39143000000000,50.93832200000000,,,
219274,13350/0051/3/000,King Alfred,Pub/bar/nightclub,7843,51-53 Northam Road,Southampton,SO14 0PD,3,fhrs_3_en-GB,2012-01-12,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,10,10,FHRS,False,-1.39466100000000,50.90758400000000,,,
220228,10070/0000/2/000,King Edward VI School,School/college/university,7845,Kellett Road,Southampton,SO15 7UQ,5,fhrs_5_en-GB,2015-03-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,0,FHRS,False,-1.43905500000000,50.91531200000000,,,
219875,16140/0111/0/000,Kingfisher,Takeaway/sandwich shop,7844,111 Rownhams Road,Southampton,SO16 5EB,5,fhrs_5_en-GB,2016-08-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.44718400000000,50.93651300000000,,,
